Property_ID,room,layout_type,property_type,locality,area,furnish_type,bathroom,city,parking_spaces,floor,pet_friendly,power_backup,washing_machine,air_conditioner,geyser/solar,security_deposit,CCTV/security,lift,neighbourhood,Price
23784,3,BHK,Apartment,Sadduguntepalya,950,Unfurnished,1,Bangalore,1,7,1,0,0,0,0,29624,1,1,800,7690.217365
8144,2,BHK,Apartment,Satellite,1581,Furnished,3,Ahmedabad,1,14,0,0,0,1,0,70588,1,1,1500,18275.86243
87950,3,RK,Apartment,Hitech City,1578,Semi-Furnished,3,Hyderabad,1,19,1,1,1,1,1,281720,0,1,200,40575.50379
36031,3,BHK,Apartment,Kumaraswamy Layout,788,Semi-Furnished,2,Bangalore,0,2,0,1,1,1,0,81112,0,0,2700,17416.53483
10285,2,BHK,Apartment,Chandkheda,1462,Furnished,5,Ahmedabad,0,2,1,0,0,1,1,167484,1,0,3200,25982.63843
20520,4,BHK,Independent Floor,Muneshwara Nagar,1188,Semi-Furnished,2,Bangalore,1,1,0,0,1,1,1,68175,1,0,2100,17856.65166
59571,2,BHK,Studio Apartment,Green Park,558,Furnished,3,Delhi,1,19,0,0,0,1,1,76869,0,1,3900,17416.53483
25904,3,BHK,Apartment,Marathahalli,2412,Unfurnished,1,Bangalore,1,19,1,0,0,0,1,125370,1,1,800,21114.99861
105188,1,RK,Independent Floor,Sion,676,Unfurnished,1,Mumbai,1,12,1,0,0,0,1,70650,1,1,3600,13406.54381
74353,2,BHK,Independent Floor,Khanpur,720,Unfurnished,3,Delhi,0,17,0,0,0,0,1,95136,1,1,100,19737.76037
121391,1,BHK,Apartment,Kharghar,703,Furnished,3,Mumbai,0,18,0,1,0,1,1,98502,1,1,4000,17808.53131
65939,3,BHK,Independent Floor,Sector 6 Dwarka,2588,Unfurnished,2,Delhi,1,9,1,0,0,0,0,281575,0,1,600,40704.25051
129808,2,BHK,Independent Floor,Mazgaon,1031,Furnished,2,Mumbai,0,7,0,0,0,1,0,169290,1,1,1400,25764.10668
108378,1,BHK,Apartment,Bhandup West,757,Semi-Furnished,2,Mumbai,1,4,1,0,1,1,0,783760,1,0,2200,113809.3815
137074,2,BHK,Apartment,Powai,611,Semi-Furnished,1,Mumbai,0,5,1,1,1,1,0,29718,0,0,3700,7819.967832
132845,2,BHK,Apartment,Sion,6991,Semi-Furnished,2,Mumbai,0,12,1,0,1,1,0,10610,1,1,300,3940.00218
72686,4,BHK,Independent House,Sector 19 Dwarka,1230,Semi-Furnished,2,Delhi,0,19,1,1,1,1,1,718472,1,1,1700,108109.0608
64958,1,BHK,Studio Apartment,Govindpuri,2368,Unfurnished,1,Delhi,0,2,1,1,0,0,1,41880,1,0,2300,7418.312609
81725,3,BHK,Apartment,Hari Nagar,1869,Semi-Furnished,2,Delhi,1,5,1,0,1,1,0,115829,1,0,300,20791.08576
28296,2,BHK,Independent Floor,Kudlu,1376,Furnished,2,Bangalore,1,4,1,0,0,1,0,176163,1,0,1400,26430.11944
61912,2,BHK,Apartment,Shastri Nagar,1856,Semi-Furnished,1,Delhi,0,18,0,0,1,1,1,114422,0,1,3000,19262.46928
89633,3,BHK,Apartment,Habsiguda,1350,Semi-Furnished,2,Hyderabad,0,6,1,0,1,1,0,115115,1,0,300,20099.59088
7311,1,BHK,Studio Apartment,Bodakdev,742,Unfurnished,1,Ahmedabad,1,8,1,1,0,0,0,46710,0,1,1100,10149.84012
51827,3,BHK,Apartment,Model Town,607,Semi-Furnished,3,Delhi,1,3,1,1,1,1,1,86412,1,0,2400,17416.53483
91253,3,BHK,Apartment,Hitech City,1514,Semi-Furnished,2,Hyderabad,1,15,1,0,1,1,0,262430,0,1,1300,38103.47932
54716,3,BHK,Apartment,Sector-18 Dwarka,747,Unfurnished,5,Delhi,0,14,1,0,0,0,0,64500,0,1,3100,14128.69914
157299,1,BHK,Apartment,Union Park,368,Furnished,1,Mumbai,0,3,0,0,0,1,0,12210,0,0,100,4052.466922
64662,2,BHK,Apartment,South Extension 2,1291,Unfurnished,3,Delhi,0,9,1,0,0,0,1,41699,1,1,3300,11244.60333
133639,1,BHK,Independent Floor,Lower Parel,1041,Unfurnished,4,Mumbai,1,19,0,0,0,0,0,72373,1,1,1300,15360.66339
49985,1,BHK,Independent Floor,Uttam Nagar,799,Unfurnished,1,Delhi,1,5,1,1,0,0,1,39024,0,0,3900,7336.868911
58036,4,BHK,Apartment,Sarita Vihar,1052,Semi-Furnished,2,Delhi,1,4,1,0,1,1,1,2655279,0,0,2700,341214.6434
99139,3,BHK,Apartment,Keshtopur,667,Unfurnished,1,Kolkata,1,17,0,0,0,0,0,51734,1,1,2000,11925.28385
73238,1,BHK,Apartment,Friends Colony,545,Unfurnished,1,Delhi,1,9,1,0,0,0,0,45759,0,1,1000,8913.878698
132484,1,BHK,Apartment,Goregaon West,1243,Semi-Furnished,1,Mumbai,1,10,1,1,1,1,1,325752,1,1,3400,45088.74902
142737,1,RK,Apartment,Santacruz East,705,Unfurnished,1,Mumbai,0,4,1,0,0,0,0,4082,0,0,1000,2198.117174
121744,1,BHK,Independent House,MATUNGA WEST,790,Unfurnished,1,Mumbai,0,2,0,1,0,0,0,37578,1,0,1500,7336.868911
96920,3,BHK,Apartment,Joka,1496,Semi-Furnished,2,Kolkata,0,10,0,0,1,1,0,21126,0,1,2000,6490.75139
115455,3,BHK,Apartment,Bandra West,796,Semi-Furnished,3,Mumbai,1,4,1,0,1,1,0,295983,0,0,1000,42492.00647
75223,3,BHK,Apartment,Defence Colony,692,Semi-Furnished,2,Delhi,1,2,1,1,1,1,1,334467,0,0,400,46862.58916
107812,2,BHK,Apartment,Panvel,1081,Furnished,4,Mumbai,0,3,1,0,0,1,0,55492,0,0,1300,14944.96026
102713,1,RK,Apartment,Ghatkopar West,806,Unfurnished,1,Mumbai,1,18,1,0,0,0,0,26795,1,1,800,5892.719171
23669,3,RK,Studio Apartment,Bharat Nagar,1056,Semi-Furnished,2,Bangalore,0,5,0,1,1,1,0,221635,1,0,2400,32253.5695
506,3,BHK,Independent Floor,Gota,2106,Semi-Furnished,3,Ahmedabad,0,4,0,0,1,1,0,167000,0,0,1500,25714.62271
145243,1,BHK,Apartment,Chembur,1257,Semi-Furnished,4,Mumbai,0,16,1,0,1,1,1,76908,0,1,3000,15378.91495
103901,2,BHK,Independent Floor,Vikhroli,788,Unfurnished,2,Mumbai,0,10,0,0,0,0,0,116748,1,1,2700,21221.27033
34482,2,BHK,Apartment,Banashankari,1327,Furnished,2,Bangalore,1,15,0,0,0,1,1,72519,1,1,0,18309.22828
96928,3,RK,Apartment,Behala,2049,Furnished,1,Kolkata,1,14,0,0,0,1,1,282685,1,1,1600,40056.1425
176610,3,BHK,Apartment,Hinjewadi,1756,Furnished,2,Pune,1,13,0,1,0,1,1,163870,1,1,2000,25476.85881
37043,1,BHK,Apartment,Munnekollal,491,Furnished,1,Bangalore,0,17,1,0,0,1,0,61616,1,1,3900,10374.02548
66719,2,BHK,Studio Apartment,Safdarjung Enclave,916,Unfurnished,3,Delhi,1,3,0,0,0,0,1,372760,0,0,0,50953.20214
162878,1,BHK,Independent House,Prabhadevi,862,Furnished,1,Mumbai,1,8,1,0,0,1,1,195608,1,1,3600,29588.49999
51911,2,BHK,Apartment,Sector 12 Dwarka,1063,Unfurnished,1,Delhi,1,2,1,1,0,0,0,36480,1,0,3100,11149.32849
35673,3,BHK,Apartment,Whitefield,1324,Semi-Furnished,3,Bangalore,1,16,1,0,1,1,0,125540,1,1,1000,21744.34128
61000,3,BHK,Apartment,Saket,1156,Furnished,2,Delhi,1,17,0,1,0,1,0,36670,1,1,1100,11625.93412
172692,2,BHK,Independent House,Balewadi,2282,Semi-Furnished,2,Pune,1,12,0,0,1,1,0,91362,0,1,2800,18479.7851
98227,2,BHK,Independent House,Lake Town,1114,Semi-Furnished,1,Kolkata,0,5,1,1,1,1,0,100240,1,0,500,18507.73574
27864,2,BHK,Independent Floor,Indira Nagar,703,Semi-Furnished,4,Bangalore,1,1,1,0,1,1,0,230808,0,0,2800,33684.01144
4089,1,BHK,Independent House,Bopal,750,Unfurnished,1,Ahmedabad,1,18,0,0,0,0,1,91323,0,1,3000,13646.54165
72587,1,RK,Studio Apartment,Vasant Vihar,480,Unfurnished,1,Delhi,0,11,0,0,0,0,0,29934,0,1,2400,5961.730006
184154,2,BHK,Independent Floor,Sus,2701,Furnished,3,Pune,1,10,0,0,0,1,1,237872,0,1,200,33716.2644
164070,2,BHK,Independent House,Andheri East,2298,Semi-Furnished,3,Mumbai,1,14,1,1,1,1,1,555408,1,1,2000,79748.11091
50436,1,BHK,Independent Floor,Patparganj,792,Unfurnished,2,Delhi,0,8,0,0,0,0,1,267826,1,1,1600,38438.04786
171016,2,RK,Apartment,Hinjewadi,1023,Semi-Furnished,2,Pune,0,17,1,1,1,1,0,73736,0,1,900,18309.22828
112445,2,BHK,Independent House,Kandivali West,1226,Unfurnished,1,Mumbai,1,9,1,0,0,0,0,198650,1,1,3100,29685.65319
192005,1,RK,Studio Apartment,Hadapsar,731,Unfurnished,1,Pune,1,0,1,0,0,0,1,20259,0,0,1700,4894.954832
1396,2,BHK,Apartment,Bopal,1294,Semi-Furnished,2,Ahmedabad,0,6,1,0,1,1,0,204140,1,0,1700,30889.63791
16054,2,BHK,Apartment,Bopal,3414,Semi-Furnished,2,Ahmedabad,1,14,0,0,1,1,0,140958,1,1,3300,23675.48719
157617,3,BHK,Apartment,mumbai,1208,Semi-Furnished,2,Mumbai,0,17,1,0,1,1,0,161988,0,1,800,25398.17329
190545,3,BHK,Independent Floor,Sopan Baug,1247,Semi-Furnished,2,Pune,1,10,0,0,1,1,0,928458,0,1,500,136802.4135
140893,2,RK,Studio Apartment,Dahisar,4363,Furnished,1,Mumbai,1,3,0,0,0,1,1,46290,0,0,3700,12601.92721
53212,2,BHK,Apartment,Greater kailash 1,1233,Furnished,2,Delhi,1,2,1,0,0,1,1,53332,1,0,2800,14944.96026
93893,2,BHK,Independent Floor,New Town,1092,Semi-Furnished,3,Kolkata,1,12,0,0,1,1,1,107520,1,1,1900,19959.91975
155670,3,BHK,Apartment,Mira Road East,546,Unfurnished,2,Mumbai,0,1,0,1,0,0,0,177125,1,0,1800,26281.61976
44455,1,BHK,Villa,Kodambakkam,614,Unfurnished,1,Chennai,0,2,1,1,0,0,0,43632,1,0,3600,7336.868911
160177,3,BHK,Apartment,Badlapur West,1306,Semi-Furnished,2,Mumbai,1,4,0,1,1,1,0,433158,0,0,100,60855.17503
96980,2,BHK,Apartment,New Town,997,Semi-Furnished,2,Kolkata,0,15,0,0,1,1,1,95212,1,1,400,19842.56387
35887,1,BHK,Apartment,Chikkagubbi on Hennur Main Road,1774,Furnished,2,Bangalore,0,15,1,1,0,1,1,225790,1,1,2800,32404.25188
148902,3,BHK,Independent Floor,Ghansoli,1948,Furnished,2,Mumbai,1,2,0,0,0,1,1,91638,0,0,3300,18643.56532
22908,4,BHK,Independent Floor,Talaghattapura,2881,Semi-Furnished,4,Bangalore,1,14,1,1,1,1,0,506724,0,1,1200,70769.63237
91520,3,BHK,Independent House,Malkajgiri,776,Furnished,3,Hyderabad,0,16,1,0,0,1,1,49389,1,1,3100,14458.73521
152227,1,BHK,Studio Apartment,Nerul,1457,Furnished,2,Mumbai,1,19,1,0,0,1,0,56511,0,1,1800,12285.22778
43026,1,BHK,Apartment,K K Nagar,2370,Unfurnished,2,Chennai,1,10,0,0,0,0,1,89252,0,1,2900,15424.88436
98258,3,BHK,Apartment,Rajarhat,1937,Semi-Furnished,2,Kolkata,1,12,1,0,1,1,0,100488,1,1,3800,19941.32868
112418,2,BHK,Apartment,Kanjurmarg,2118,Unfurnished,1,Mumbai,0,8,1,0,0,0,1,591300,1,1,3900,87333.58435
34227,3,BHK,Studio Apartment,Koramangala,1809,Furnished,3,Bangalore,1,6,0,1,0,1,0,349990,1,0,400,48663.31999
160768,2,BHK,Apartment,Dombivali East,929,Furnished,2,Mumbai,1,0,0,1,0,1,0,235529,1,0,200,33890.32574
109603,2,BHK,Apartment,Malad East,747,Unfurnished,2,Mumbai,0,5,0,0,0,0,0,51900,0,0,3000,14128.69914
78476,3,BHK,Apartment,Rohini sector 16,4126,Unfurnished,2,Delhi,0,15,0,1,0,0,1,13125,1,1,2000,4855.376932
62286,4,BHK,Apartment,Hari Nagar,755,Furnished,1,Delhi,0,3,1,1,0,1,1,27860,1,0,800,7528.503467
52222,4,BHK,Apartment,New Friends Colony,1834,Semi-Furnished,3,Delhi,1,15,0,0,1,1,0,36936,1,1,2600,11789.74212
179188,4,BHK,Apartment,Viman Nagar,2391,Semi-Furnished,2,Pune,1,16,1,1,1,1,0,221994,1,1,500,32282.74286
36488,1,BHK,Studio Apartment,5th Phase,1186,Semi-Furnished,2,Bangalore,1,18,1,1,1,1,1,130186,1,1,400,22859.21824
3872,3,BHK,Apartment,Shela,1009,Furnished,1,Ahmedabad,1,17,0,0,0,1,0,52152,1,1,2100,12869.08301
55511,2,BHK,Apartment,Paschim Vihar,917,Semi-Furnished,1,Delhi,0,13,0,0,1,1,0,179900,0,1,2800,28196.46724
112871,1,BHK,Independent Floor,Dombivali,363,Unfurnished,1,Mumbai,0,3,1,0,0,0,0,9752,1,0,1200,3616.456106
169341,2,BHK,Apartment,Dahisar,1898,Furnished,4,Mumbai,1,17,1,1,0,1,1,59865,0,1,2500,14944.96026
35256,3,BHK,Apartment,HSR Layout,1360,Furnished,2,Bangalore,0,18,0,0,0,1,1,206712,1,1,400,31183.44134
94605,1,BHK,Apartment,Rajarhat,1877,Semi-Furnished,4,Kolkata,1,2,1,0,1,1,1,6815180,1,0,800,647459.3132
16223,2,BHK,Apartment,Chandkheda,1387,Semi-Furnished,4,Ahmedabad,1,5,0,0,1,1,1,306954,0,0,2500,43105.74241
61374,2,BHK,Apartment,Saket,717,Semi-Furnished,2,Delhi,1,7,0,1,1,1,1,251594,0,1,1800,35389.66818
98930,3,RK,Apartment,Baguiati,753,Semi-Furnished,4,Kolkata,0,10,1,1,1,1,0,166818,0,1,1600,25438.80438
67622,3,BHK,Apartment,Saket,1002,Semi-Furnished,3,Delhi,0,18,1,0,1,1,0,58416,1,1,3400,14899.30325
105066,1,BHK,Independent Floor,Andheri West,492,Unfurnished,1,Mumbai,0,10,1,0,0,0,1,86575,1,1,1700,13406.54381
16494,1,BHK,Apartment,Bodakdev,2307,Semi-Furnished,2,Ahmedabad,0,0,1,0,1,1,0,72198,1,0,2900,15378.91495
81977,2,BHK,Apartment,Krishna Nagar,982,Unfurnished,2,Delhi,1,2,0,0,0,0,0,526698,1,0,1200,75033.81761
132404,1,BHK,Apartment,Andheri West,781,Furnished,1,Mumbai,0,5,1,0,0,1,1,138948,1,0,3000,22090.18366
12513,3,BHK,Apartment,Motera,456,Unfurnished,1,Ahmedabad,1,2,0,0,0,0,1,85689,1,0,2300,15127.91042
40159,2,RK,Independent House,Nagasandra,1786,Semi-Furnished,2,Bangalore,0,15,0,1,1,1,0,175815,0,1,3200,26338.83869
127290,1,BHK,Independent Floor,Kandivali West,741,Unfurnished,3,Mumbai,1,18,0,0,0,0,1,14700,1,1,100,4418.007368
40666,2,BHK,Independent Floor,Marathahalli,1212,Furnished,2,Bangalore,1,12,1,1,0,1,0,176868,1,1,3500,26819.97761
38532,2,BHK,Apartment,Rajajinagar,2685,Semi-Furnished,3,Bangalore,1,5,1,0,1,1,0,67152,0,0,3400,16199.26735
265,2,BHK,Apartment,Satellite,5736,Semi-Furnished,2,Ahmedabad,0,16,1,0,1,1,1,148671,1,1,900,23838.72091
128332,1,RK,Apartment,Thane West,1577,Unfurnished,4,Mumbai,1,18,1,0,0,0,0,240800,0,1,1300,33686.7701
81757,3,BHK,Apartment,Sector 23 Dwarka,1054,Semi-Furnished,2,Delhi,0,11,1,0,1,1,0,82370,1,1,1000,18309.22828
178103,3,BHK,Apartment,Koregaon Park,3500,Semi-Furnished,2,Pune,1,0,0,0,1,1,0,319550,1,0,1300,45277.83149
188038,3,RK,Apartment,Kharadi,1009,Unfurnished,1,Pune,1,8,0,0,0,0,1,37424,0,1,2000,11064.29019
142580,1,BHK,Apartment,Dahisar,2017,Unfurnished,1,Mumbai,0,5,1,0,0,0,0,23948,1,0,3200,6242.703715
81743,3,RK,Independent Floor,Dwarka Mor,1134,Unfurnished,1,Delhi,1,3,0,1,0,0,0,3242870,1,0,100,458859.1457
189337,3,BHK,Independent Floor,Sanaswadi,1504,Semi-Furnished,3,Pune,0,7,0,0,1,1,1,590322,0,1,1900,87244.7003
60845,2,BHK,Apartment,Saket,789,Furnished,2,Delhi,1,13,1,0,0,1,1,71550,0,1,3200,17416.53483
157820,2,BHK,Independent Floor,Thane West,1433,Semi-Furnished,2,Mumbai,1,14,0,0,1,1,0,257870,1,1,1000,37382.75431
135191,1,BHK,Apartment,New Balaji Nagar,1632,Furnished,2,Mumbai,0,9,1,1,0,1,0,25774,0,1,3900,6957.391388
129303,2,BHK,Apartment,Thane West,1342,Furnished,3,Mumbai,0,15,1,0,0,1,1,248190,0,1,3400,33933.35858
112223,2,BHK,Apartment,Vikhroli,1063,Semi-Furnished,2,Mumbai,0,15,1,0,1,1,0,18156,1,1,2900,5541.00423
14701,1,BHK,Independent Floor,Jivraj Park,3165,Unfurnished,2,Ahmedabad,1,3,0,1,0,0,0,93960,0,0,3400,17649.04405
74656,1,BHK,Apartment,Niti Bagh,655,Unfurnished,1,Delhi,0,2,1,1,0,0,0,27415,1,0,400,5893.768408
163086,2,BHK,Apartment,Sector 21 Ghansoli,1314,Unfurnished,3,Mumbai,0,8,0,0,0,0,0,209040,1,1,4000,31552.72871
94744,3,BHK,Apartment,Kasba,1279,Semi-Furnished,2,Kolkata,1,10,0,0,1,1,1,41400,0,1,2200,11789.74212
15536,1,BHK,Apartment,Gota,1513,Semi-Furnished,2,Ahmedabad,0,9,1,1,1,1,0,152217,1,1,400,23734.22641
172533,2,RK,Apartment,Koregaon Park,1000,Semi-Furnished,1,Pune,1,11,1,0,1,1,0,246600,1,1,2100,33819.38852
9922,3,BHK,Independent House,Near Nirma University On SG Highway,195,Unfurnished,3,Ahmedabad,1,14,1,0,0,0,0,62286,1,1,1300,14128.69914
138538,4,BHK,Studio Apartment,Kurla West,5457,Furnished,1,Mumbai,1,13,0,0,0,1,0,37686,0,1,1200,11527.42829
27857,1,BHK,Independent Floor,Kodihalli,2346,Semi-Furnished,1,Bangalore,1,11,0,1,1,1,0,225640,1,1,3400,32361.39189
39005,3,BHK,Apartment,Doddanekundi,976,Semi-Furnished,2,Bangalore,0,15,1,1,1,1,1,72780,0,1,2200,18187.18825
143936,2,BHK,Apartment,Powai,530,Unfurnished,2,Mumbai,1,18,0,0,0,0,1,170920,1,1,3200,25207.59175
155677,3,BHK,Apartment,Malad East,10413,Unfurnished,2,Mumbai,1,10,0,0,0,0,1,64004,1,1,1900,14603.82559
165376,3,BHK,Apartment,Kandivali East,903,Semi-Furnished,2,Mumbai,1,0,0,0,1,1,0,111062,0,0,2500,19956.03539
154108,1,BHK,Apartment,Andheri West,691,Unfurnished,1,Mumbai,0,11,1,0,0,0,0,25278,0,1,3100,5863.421621
108872,2,BHK,Apartment,Thane West,1268,Semi-Furnished,3,Mumbai,0,12,0,1,1,1,1,119745,0,1,2000,21333.95097
157095,2,BHK,Apartment,Andheri West,4732,Semi-Furnished,2,Mumbai,0,14,1,1,1,1,1,450410,0,1,1200,62568.43653
116198,3,BHK,Apartment,Bandra West,2077,Semi-Furnished,2,Mumbai,0,14,1,0,1,1,1,106670,1,1,1900,19941.32868
41798,2,BHK,Independent Floor,Kotivakkam,1400,Semi-Furnished,2,Chennai,1,7,1,0,1,1,1,154800,0,1,1800,23856.50668
158201,1,RK,Independent House,Bandra West,751,Furnished,1,Mumbai,1,8,0,0,0,1,0,413046,0,1,3500,61379.46738
1035,2,BHK,Independent House,Vastrapur,615,Unfurnished,2,Ahmedabad,1,19,0,0,0,0,0,2796122,0,1,2400,388425.7076
162343,3,BHK,Apartment,Santacruz East,4039,Semi-Furnished,2,Mumbai,1,1,0,0,1,1,1,63124,0,0,500,14944.96026
1522,2,BHK,Apartment,Shela,1120,Semi-Furnished,2,Ahmedabad,1,3,1,0,1,1,0,195167,0,0,3900,29574.37426
24737,2,RK,Apartment,HSR Layout,1223,Semi-Furnished,2,Bangalore,1,17,1,1,1,1,1,304812,0,1,1400,43121.83129
51642,2,BHK,Apartment,Mayur Vihar II,998,Semi-Furnished,1,Delhi,0,19,1,1,1,1,0,78778,1,1,2100,16042.44465
52205,1,BHK,Independent Floor,Vasant Vihar,641,Unfurnished,1,Delhi,0,18,0,1,0,0,1,225512,1,1,2200,32421.71795
115586,2,BHK,Apartment,Bandra West,1517,Furnished,2,Mumbai,0,18,0,0,0,1,0,362600,0,1,2300,50654.8634
98328,2,BHK,Apartment,Tollygunge,2511,Semi-Furnished,2,Kolkata,1,4,0,0,1,1,0,34245,0,0,3900,11480.25571
16619,4,BHK,Apartment,Motera,755,Unfurnished,3,Ahmedabad,0,10,0,1,0,0,0,131409,0,1,1700,22568.18152
181591,2,BHK,Apartment,Wagholi,1429,Semi-Furnished,2,Pune,0,18,0,0,1,1,0,32896,0,1,1700,10041.04938
57813,2,BHK,Apartment,Safdarjung Enclave,1313,Semi-Furnished,4,Delhi,1,12,0,1,1,1,0,62596,0,1,800,14944.96026
131857,3,BHK,Independent Floor,Seawoods,874,Unfurnished,1,Mumbai,0,9,0,0,0,0,0,70350,1,1,3500,15420.4451
37333,1,RK,Apartment,BTM Layout 2nd Stage,923,Unfurnished,2,Bangalore,1,19,1,1,0,0,1,482985,1,1,2600,70890.34213
983,2,BHK,Studio Apartment,Gota,1275,Furnished,3,Ahmedabad,0,3,1,0,0,1,1,40512,1,0,2900,11852.42732
25525,3,BHK,Apartment,Whitefield,622,Unfurnished,2,Bangalore,1,2,0,0,0,0,1,184880,1,0,100,28440.62558
161155,2,BHK,Apartment,Chembur,1373,Semi-Furnished,2,Mumbai,1,1,1,0,1,1,0,379876,1,0,3300,51312.53268
108453,1,BHK,Apartment,Powai,844,Furnished,2,Mumbai,0,2,1,0,0,1,0,492600,1,0,900,70940.50274
112284,2,BHK,Independent Floor,Palava,818,Furnished,4,Mumbai,1,10,0,0,0,1,1,72155,0,1,3600,17416.53483
116402,1,BHK,Independent Floor,Santacruz West,1348,Unfurnished,4,Mumbai,1,8,0,0,0,0,1,73560,1,1,1300,15360.66339
21096,2,BHK,Apartment,Mahadevapura,1067,Semi-Furnished,2,Bangalore,1,15,0,1,1,1,1,458613,0,1,800,62937.50467
94852,2,BHK,Apartment,New Town,1295,Unfurnished,3,Kolkata,0,15,0,0,0,0,0,382938,1,1,2400,51450.92965
39474,1,BHK,Apartment,R.K. Hegde Nagar,2057,Unfurnished,2,Bangalore,1,13,1,0,0,0,0,31192,1,1,1600,7674.765839
84702,1,BHK,Apartment,Gowlidody,946,Unfurnished,2,Hyderabad,0,3,1,0,0,0,0,23283,1,0,100,6112.715059
23093,3,BHK,Apartment,Singasandra,2517,Unfurnished,2,Bangalore,1,1,1,0,0,0,0,215660,1,0,2800,31697.66257
2381,2,BHK,Apartment,Jodhpur Village,1354,Semi-Furnished,2,Ahmedabad,1,3,0,1,1,1,0,171456,1,0,1100,26020.22863
129930,2,RK,Independent Floor,Thane West,1365,Semi-Furnished,2,Mumbai,0,19,0,0,1,1,0,36302,0,1,1500,11774.35588
140151,1,RK,Apartment,Thane West,590,Furnished,1,Mumbai,1,14,1,0,0,1,0,82722,0,1,2400,13434.95763
71049,3,RK,Apartment,Gulmohar park,1652,Furnished,3,Delhi,0,12,0,1,0,1,1,121284,1,1,1200,21438.95852
17377,2,BHK,Independent Floor,Ghatlodiya,1830,Semi-Furnished,2,Ahmedabad,1,5,1,0,1,1,1,79689,1,0,1500,18309.22828
34472,2,BHK,Apartment,Doddabommasandra,2015,Semi-Furnished,2,Bangalore,0,7,0,0,1,1,1,222705,0,1,600,32329.40055
192263,1,BHK,Studio Apartment,Jambhulwadi,1840,Unfurnished,1,Pune,1,3,0,0,0,0,0,71560,1,0,3800,13627.52786
187495,1,BHK,Independent House,bhusari colony,806,Unfurnished,2,Pune,1,2,1,0,0,0,1,732501,1,0,1500,110436.7644
8443,3,BHK,Apartment,Makarba,1585,Semi-Furnished,2,Ahmedabad,0,5,1,1,1,1,0,50220,1,0,1600,14944.96026
166386,1,RK,Independent Floor,Sector9 Ghansoli,710,Furnished,1,Mumbai,0,17,0,0,0,1,0,20034,0,1,2100,4941.113923
110646,3,BHK,Studio Apartment,Ghansoli,492,Furnished,2,Mumbai,0,19,1,0,0,1,0,848172,1,1,2000,128757.8572
95334,1,BHK,Studio Apartment,Rajarhat,776,Unfurnished,1,Kolkata,0,19,0,0,0,0,0,78441,0,1,2000,13406.54381
80166,2,BHK,Villa,Green Park,1286,Semi-Furnished,2,Delhi,1,18,1,0,1,1,1,319670,1,1,3300,44950.18476
167124,3,BHK,Apartment,Goregaon West,1573,Furnished,2,Mumbai,0,16,0,0,0,1,1,74061,1,1,500,18309.22828
161690,3,BHK,Independent Floor,Mira Road East,779,Furnished,2,Mumbai,0,19,1,1,0,1,0,471555,1,1,1800,73116.91996
27777,2,BHK,Apartment,BTM Layout,1241,Unfurnished,2,Bangalore,0,14,1,1,0,0,0,30058,1,1,100,8846.591341
90109,1,BHK,Apartment,Kondapur,675,Furnished,1,Hyderabad,0,3,0,0,0,1,0,13652,0,0,2800,4151.531595
152490,3,RK,Apartment,Virar East,544,Furnished,1,Mumbai,0,1,1,1,0,1,0,232600,0,0,800,33666.63928
67326,2,BHK,Apartment,New Friends Colony,2475,Semi-Furnished,3,Delhi,0,1,1,0,1,1,0,25090,0,0,2800,8702.317772
51801,1,RK,Studio Apartment,Model Town,747,Furnished,2,Delhi,0,13,1,0,0,1,0,150921,0,1,1500,22722.52855
112358,3,BHK,Independent Floor,Kandivali East,879,Furnished,3,Mumbai,1,4,1,1,0,1,1,131850,1,0,2500,22568.18152
58997,2,BHK,Independent Floor,Vasant Kunj,2878,Furnished,2,Delhi,1,2,1,0,0,1,0,99980,0,0,1600,19941.32868
25339,1,RK,Apartment,Kasturi Nagar,758,Unfurnished,2,Bangalore,0,6,1,0,0,0,1,37716,1,0,1700,8982.565987
105597,3,BHK,Apartment,Khar West,763,Unfurnished,1,Mumbai,0,3,1,0,0,0,0,104088,0,0,1800,18439.77007
113797,1,BHK,Independent Floor,Jogeshwari East,775,Unfurnished,1,Mumbai,1,4,0,0,0,0,0,39571,1,0,3900,7336.868911
20340,2,RK,Independent Floor,Murugeshpalya,1180,Furnished,4,Bangalore,0,15,0,0,0,1,0,309972,1,1,3300,44113.79915
130139,1,RK,Independent House,Wadala,1288,Unfurnished,1,Mumbai,0,7,1,0,0,0,1,68065,1,1,2300,13249.81673
77210,2,BHK,Apartment,Maharani Bagh,807,Semi-Furnished,2,Delhi,1,0,1,1,1,1,1,91971,1,0,2400,17826.98815
109181,2,BHK,Apartment,Wadala,1294,Semi-Furnished,3,Mumbai,1,5,1,0,1,1,1,291600,0,0,2100,41858.7954
160919,1,RK,Apartment,Nalasopara East,751,Unfurnished,1,Mumbai,1,14,1,0,0,0,0,71575,1,1,3600,13406.54381
42547,3,BHK,Apartment,Thoraipakkam OMR,709,Semi-Furnished,2,Chennai,0,0,0,1,1,1,0,257100,1,0,3300,37124.21833
103309,2,BHK,Apartment,Kalwa,616,Semi-Furnished,2,Mumbai,1,6,0,0,1,1,1,47196,0,0,2100,14458.73521
104494,1,RK,Independent Floor,Powai,836,Unfurnished,1,Mumbai,1,1,1,0,0,0,0,11490,0,0,1100,3884.23753
90271,1,BHK,Apartment,PJR Nagar,635,Unfurnished,1,Hyderabad,1,17,1,0,0,0,0,67128,0,1,2200,11758.22282
